id,name,type,guests,cabins,crew,length,year,model,summer_low_season_price_per_day_$,summer_high_season_price_per_day_$,winter_low_season_price_per_day_$,winter_high_season_price_per_day_$,description,rating,base_marina,country,photos,userId,createdAt
1297,GLADIUS,Motor Yachts,12.0,6.0,7.0,38.71,2024.0,Akhir 125,15000,18357,15000,15000,The 38.7m/127' motor yacht 'Gladius' by shipyard Cantieri di Pisa offers flexible accommodation for up to 12 guests in 6 cabins and features interior styling by Tosa Totaro.,5.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLADIUS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLADIUS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLADIUS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLADIUS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLADIUS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1298,GLAROS,Motor Yachts,12.0,6.0,7.0,40.5,2019.0,38DP,15786,18286,15786,15786,"The 39.65m/130'1"" motor yacht 'Glaros' by the Italian shipyard Maiora offers flexible accommodation for up to 12 guests in 6 cabins.",4.9,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLAROS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLAROS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLAROS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLAROS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLAROS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1299,GLASAX,Motor Yachts,8.0,4.0,4.0,27.1,2022.0,90 Ocean,14143,15786,14143,14143,"The 27.1m/88'11"" motor yacht 'Glasax' by the British shipyard Sunseeker offers flexible accommodation for up to 8 guests in 4 cabins and features interior styling by British designer Sunseeker.",4.6,Calvi,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLASAX/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLASAX/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLASAX/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLASAX/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLASAX/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1300,GLISS,Sailing Yachts,6.0,3.0,4.0,32.0,2017.0,Custom,8643,10286,8643,8643,The 32m/105' sail yacht 'Gliss' by the Dutch shipyard Royal Huisman offers flexible accommodation for up to 6 guests in 3 cabins and features interior styling by Pieter Beeldsnijder Design.,4.8,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLISS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLISS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLISS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLISS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLISS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1302,GLORIA TERESA,Motor Yachts,10.0,5.0,8.0,42.0,2005.0,Custom,16286,17929,16286,17929,The 41.75m/137' 'Gloria Teresa' motor yacht built by shipyard Izar is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by British designer Reymond Langton Design.,4.1,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIA TERESA/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIA TERESA/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIA TERESA/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIA TERESA/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIA TERESA/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1303,GLORIOUS,Open Yachts,6.0,3.0,2.0,22.0,2016.0,Predator 72,2429,3643,2429,2429,The 22.26m/73' 'Glorious' open yacht built by the British shipyard Sunseeker is available for charter for up to 6 guests in 3 cabins.,3.8,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIOUS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIOUS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIOUS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIOUS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GLORIOUS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1305,GO,Motor Yachts,6.0,3.0,4.0,28.96,2011.0,Custom,6500,6500,5857,5857,The 28.96m/95' 'Go' motor yacht built by the Taiwanese shipyard Johnson Yachts is available for charter for up to 6 guests in 3 cabins.,4.2,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1306,GO,Motor Yachts,10.0,5.0,6.0,35.0,2022.0,Custom,12000,13214,12000,12000,"The 33.77m/110'10"" motor yacht 'Go' by shipyard Dragos Yachts offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Koray Ünsal.",4.8,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1307,GO,Motor Yachts,10.0,5.0,9.0,43.0,2025.0,SL39,33500,41857,33500,41857,"The 43m/141'1"" motor yacht 'GO' by the Dutch shipyard Feadship offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Fokkema & Partners Architecten.",4.9,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GO/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1309,GODSPEED,Motor Yachts,8.0,4.0,4.0,22.55,2020.0,Custom,3571,3929,3571,3571,The 22.55m/74' motor yacht 'Godspeed' by the British shipyard Princess offers flexible accommodation for up to 8 guests in 4 cabins.,4.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1310,GODSPEED,Sailing Yachts,8.0,4.0,3.0,22.56,2003.0,Custom,3571,3929,3571,3929,The 24.38m/80' 'Godspeed' sail yacht built by shipyard Kelly Archer is available for charter for up to 8 guests in 4 cabins.,4.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GODSPEED/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1312,GOKDUDUM,Gulet Yachts,11.0,5.0,4.0,26.0,2022.0,Custom,2929,2929,2929,2929,"The 26m/85'4"" 'Gokdudum' gulet yacht built by shipyard Oktay Unlu is available for charter for up to 11 guests in 5 cabins.",4.0,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOKDUDUM/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOKDUDUM/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOKDUDUM/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOKDUDUM/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOKDUDUM/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1313,GOLDEN,Motor Yachts,8.0,4.0,3.0,22.68,2022.0,Custom,4071,4857,4071,4071,"The 22.68m/74'5"" motor yacht 'Golden Yacht' by the Italian shipyard Ferretti Yachts offers flexible accommodation for up to 8 guests in 4 cabins.",4.4,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1314,GOLDEN,Motor Yachts,10.0,5.0,5.0,32.31,2014.0,SL104,13357,15000,11714,11714,The 31.7m/104' 'Golden Yacht' motor yacht built by the Italian shipyard Sanlorenzo is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by Italian designer Francesco Paszkowski Design.,4.1,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1316,GOLDEN EAGLE,Motor Yachts,8.0,4.0,4.0,25.6,2022.0,SL82,5714,6857,4857,4857,The 24.99m/82' 'Golden Eagle' motor yacht built by the Italian shipyard Sanlorenzo is available for charter for up to 8 guests in 4 cabins. This yacht features interior styling by Italian designer Sanlorenzo.,4.5,Calvi,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN EAGLE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN EAGLE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN EAGLE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN EAGLE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN EAGLE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1319,GOLDEN PRINCESS,Classic Yachts,8.0,4.0,2.0,26.09,2010.0,Custom,3286,3286,3286,3286,"The 26.09m/85'7"" 'Golden Princess' classic yacht built by shipyard Chantier Navals de Normandie is available for charter for up to 8 guests in 4 cabins.",3.4,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN PRINCESS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN PRINCESS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN PRINCESS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN PRINCESS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDEN PRINCESS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1320,GOLDFINGER,Open Yachts,8.0,4.0,4.0,27.0,2019.0,Jaguar 92,7500,9143,6643,6643,"The 28m/91'10"" 'Goldfinger' open yacht built by shipyard Jaguar Yachts is available for charter for up to 8 guests in 4 cabins.",4.3,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDFINGER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDFINGER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDFINGER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDFINGER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOLDFINGER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1324,GOOD LIFE,Gulet Yachts,10.0,5.0,6.0,35.0,2021.0,Custom,8357,11714,8357,11714,"The 38m/124'8"" 'Good Life' (ex. Pura Vida) gulet yacht built by shipyard Custom is available for charter for up to 10 guests in 5 cabins.",4.7,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1325,GOOD LIFE,Sailing Yachts,10.0,5.0,6.0,35.0,2021.0,Custom,8357,11714,8357,11714,"The 38m/124'8"" gulet yacht 'Good Life' (ex. Pura Vida) by shipyard Custom offers flexible accommodation for up to 10 guests in 5 cabins.",4.5,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD LIFE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1326,GOOD TIMES,Motor Yachts,9.0,4.0,2.0,21.45,2016.0,680,5214,5214,5214,5214,"The 21.45m/70'4"" motor yacht 'Good Times' by the French shipyard Prestige offers flexible accommodation for up to 9 guests in 4 cabins and features interior styling by Italian designer Garroni Design / JP Concepts.",3.0,French Riviera,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD TIMES/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD TIMES/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD TIMES/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD TIMES/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOOD TIMES/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1328,GORGEOUS,Motor Yachts,10.0,4.0,3.0,22.81,2021.0,Canados 72,4143,4643,4143,4643,"The 22.8m/74'10"" motor yacht 'Gorgeous' by the Italian shipyard Canados offers flexible accommodation for up to 10 guests in 4 cabins.",3.6,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GORGEOUS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GORGEOUS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GORGEOUS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GORGEOUS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GORGEOUS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1329,GOZDEM THE ONE,Gulet Yachts,8.0,4.0,4.0,26.0,2022.0,Custom,4000,4643,4000,4643,"The 26m/85'4"" 'Gozdem The One' gulet yacht built by shipyard Custom is available for charter for up to 8 guests in 4 cabins.",4.3,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOZDEM THE ONE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOZDEM THE ONE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOZDEM THE ONE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOZDEM THE ONE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GOZDEM THE ONE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1331,GRACE,Motor Yachts,8.0,4.0,4.0,28.65,2017.0,96 GLX,7786,9429,7786,9429,The 28.65m/94' 'Grace' motor yacht built by the Spanish shipyard Astondoa is available for charter for up to 8 guests in 4 cabins.,4.4,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1332,GRACE,Motor Yachts,10.0,5.0,4.0,27.99,2023.0,Custom,7357,8143,7357,7357,"The 28m/91'10"" 'Grace' motor yacht built by shipyard Aegean Yacht is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by Aegean Yacht.",4.3,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1333,GRACE,Motor Yachts,12.0,5.0,5.0,30.0,2019.0,SL100,8000,9429,6857,6857,"The 30m/98'5"" 'Grace' motor yacht built by the Italian shipyard Sanlorenzo is available for charter for up to 12 guests in 5 cabins. This yacht features interior styling by Lisa Vanerpump.",4.3,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1335,GRACE,Motor Yachts,12.0,6.0,14.0,52.3,2021.0,Amels 171,41500,47214,41500,41500,"The 52.3m/171'7"" motor yacht 'Grace' by the Dutch shipyard Amels offers flexible accommodation for up to 12 guests in 6 cabins and features interior styling by Italian designer Nuvolari Lenard.",5.0,Calvi,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
1336,GRACE,Motor Yachts,12.0,6.0,14.0,59.99,2020.0,Custom,50143,55143,50143,55143,"The 58.5m/191'11"" 'Grace' (ex. FAM) motor yacht built by shipyard Australian Yacht Builders is available for charter for up to 12 guests in 6 cabins. This yacht features interior styling by Paola D. Smith & Associates.",5.0,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/GRACE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
